Node_ID,Date,Rainfall_mm,Rainfall_Intensity_mm_hr,Soil_Type,Land_Slope_%,Fertilizer_N_kg_acre,Fertilizer_P_kg_acre,Pesticide_Conc_mg_L,Days_Since_Application,Runoff_Volume_m3,Reservoir_Volume_m3,Nitrate_mg_L,Phosphate_mg_L,Turbidity_NTU,pH,DO_mg_L,BOD_mg_L,COD_mg_L,Toxicity_Index,Toxicity_Class
V5,2026-04-08,10.55,27.98,Loamy,7.77,152.62,73.7,0.347,6,8889.31,645769.17,49.23,11.49,20.35,7.89,5.56,4.56,49.04,53.75,Moderate
V3,2026-12-04,17.56,41.93,Clay,6.01,86.99,54.49,0.13,8,12469.64,423968.11,37.86,9.62,56.21,7.84,7.67,4.22,48.45,53.75,Moderate
V4,2026-10-13,124.77,23.21,Clay,7.7,154.92,66.42,0.478,1,25945.53,656645.79,57.23,8.26,62.33,7.37,3.19,9.56,27.71,64.91,Moderate
V2,2026-12-01,182.4,26.8,Loamy,3.99,146.04,58.83,0.906,9,5696.66,427568.83,13.89,6.69,67.99,6.94,5.5,8.32,44.71,38.44,Low
V2,2026-12-13,55.38,5.6,Clay,4.33,143.3,47.96,0.984,1,28979.57,650336.26,18.68,2.84,26.91,6.19,7.27,1.11,57.06,27.73,Low
V3,2026-11-04,99.23,23.44,Loamy,7.29,96.07,64.07,0.673,3,26005.02,508236.52,44.94,11.76,74.83,7.58,5.94,12.62,41.28,68.79,Moderate
V5,2026-09-06,95.59,34.15,Clay,4.68,144.41,42.43,0.245,9,26347.41,583662.72,33.59,5.13,46.47,6.15,4.38,10.86,17.42,35.3,Low
V1,2026-06-15,99.86,5.7,Loamy,5.95,148.01,56.53,0.915,5,6207.72,445866.13,30.71,2.18,57.24,6.14,4.99,10.27,43.99,46.41,Low
V3,2026-12-01,128.28,17.64,Clay,2.77,103.13,61.86,0.565,9,25968.34,419850.62,14.69,6.43,49.76,7.07,6.4,1.96,15.25,15.26,Safe
V3,2026-01-30,99.25,14.36,Sandy,4.13,156.18,57.44,0.238,9,24754.18,464781.46,72.7,10.61,14.21,6.32,7.45,6.07,53.61,72.02,Moderate
V4,2026-09-04,95.02,6.89,Sandy,1.86,83.99,69.95,0.93,6,29589.52,438356.15,58.43,10.76,77.23,6.02,3.21,14.1,35.83,78.63,High
V2,2026-04-16,100.11,26.57,Sandy,2.44,91.99,73.12,0.782,1,4331.07,493721.77,18.51,1.12,14.22,6.85,3.36,13.08,29.26,18.28,Safe
V3,2026-02-20,122.26,13.18,Clay,1.01,123.01,70.85,0.759,7,3739.54,554314.97,14.55,10.75,24.12,6.27,4.63,5.0,12.85,11.19,Safe
V3,2026-03-22,112.03,38.44,Clay,1.27,126.06,41.55,0.738,6,14936.23,576627.84,78.24,3.99,66.02,6.32,4.16,3.2,29.04,76.09,High
V5,2026-05-13,172.29,43.16,Sandy,7.84,131.61,47.77,0.28,9,7761.23,636960.43,57.68,1.43,51.39,6.15,4.32,7.29,55.16,68.65,Moderate
V5,2026-10-12,19.4,29.55,Sandy,2.7,81.36,61.46,0.29,7,20868.3,596871.97,39.22,10.33,67.86,6.41,4.11,5.98,11.05,43.64,Low
V1,2026-05-18,168.33,49.18,Loamy,5.64,156.83,77.39,0.719,4,32355.16,582627.5,59.12,10.5,43.68,7.43,3.98,10.55,33.73,65.15,Moderate
V4,2026-07-03,170.35,25.27,Loamy,6.87,83.57,73.4,0.298,7,15527.35,523534.61,62.94,7.56,33.27,7.62,3.65,14.53,56.56,76.28,High
V1,2026-11-26,64.13,28.1,Loamy,4.85,91.44,73.7,0.495,2,30038.41,542142.53,64.6,7.32,74.14,6.91,7.67,6.08,29.74,71.11,Moderate
V5,2026-09-30,97.94,49.51,Sandy,2.07,81.12,52.13,0.804,6,3007.71,524356.25,43.45,9.94,7.72,7.01,3.72,1.87,31.41,35.04,Low
V2,2026-12-06,93.32,15.42,Sandy,6.1,125.35,57.18,0.806,6,8392.47,652649.81,40.09,9.65,69.21,6.07,4.02,13.57,38.93,62.06,Moderate
V5,2026-03-10,51.52,47.41,Sandy,5.2,154.58,58.83,0.508,2,3973.55,469000.14,10.77,10.79,22.31,6.14,4.23,1.53,33.15,15.15,Safe
V4,2026-02-03,85.39,6.93,Loamy,6.12,133.28,46.29,0.813,4,13500.71,401716.28,74.86,7.08,68.66,6.52,7.67,14.34,18.43,77.1,High
V5,2026-09-19,18.43,25.09,Clay,6.39,145.81,41.24,0.855,8,32062.07,595395.97,52.23,11.64,15.44,7.09,6.78,10.3,10.93,40.06,Low
V4,2026-02-22,62.79,8.15,Sandy,7.83,81.06,77.88,0.689,8,6102.47,460738.66,24.22,11.96,48.52,7.48,6.95,14.18,40.49,44.92,Low
V4,2026-07-24,165.17,37.82,Clay,5.01,123.36,49.63,0.306,8,22405.11,667034.54,74.37,2.28,71.61,7.21,3.52,3.8,56.04,86.92,High
V4,2026-05-06,64.07,32.38,Clay,3.39,116.77,49.6,0.347,8,17447.87,657713.9,74.05,10.34,40.52,6.78,7.18,1.57,15.32,60.51,Moderate
V4,2026-08-23,165.46,36.8,Clay,5.54,119.92,43.34,0.383,1,33030.98,423018.21,79.24,6.5,60.99,6.24,5.04,7.83,20.55,75.51,High
V4,2026-02-12,111.0,21.85,Loamy,1.48,85.78,77.14,0.205,2,6920.61,431916.52,71.18,5.26,65.35,7.56,4.31,7.31,28.51,73.45,Moderate
V2,2026-08-28,177.17,21.63,Clay,7.28,134.75,63.19,0.346,4,9784.89,548551.48,79.84,7.74,60.24,6.73,5.88,5.64,50.44,88.83,High
V1,2026-04-21,119.21,7.04,Sandy,1.84,120.26,66.68,0.289,9,3945.34,582766.8,27.13,1.62,74.4,7.47,7.11,14.41,23.46,40.95,Low
V3,2026-09-06,15.64,20.75,Loamy,3.29,141.21,76.46,0.51,3,16885.93,482472.5,68.96,6.57,38.51,7.03,6.89,12.52,54.1,78.57,High
V1,2026-05-31,138.33,46.82,Sandy,6.71,118.82,53.82,0.918,6,11890.65,615039.32,67.61,10.58,17.98,7.48,7.45,10.26,12.75,52.76,Moderate
V4,2026-07-02,18.52,22.07,Sandy,5.18,91.95,64.86,0.194,7,30836.99,578474.81,26.17,3.35,8.59,7.81,7.64,3.28,57.05,29.4,Low
V2,2026-12-02,95.61,42.41,Loamy,3.76,131.86,41.55,0.748,8,22358.11,497447.23,16.89,5.69,23.48,7.84,4.19,11.28,38.04,25.45,Low
V5,2026-04-05,186.59,42.9,Sandy,4.31,93.79,47.47,0.719,7,22650.9,407611.45,78.56,11.33,15.74,7.07,5.12,11.18,42.94,76.42,High
V2,2026-01-08,41.39,21.8,Sandy,6.98,149.79,73.25,0.186,3,20021.14,625045.08,30.72,5.71,46.85,7.02,3.07,6.95,28.38,36.63,Low
V4,2026-12-26,84.08,33.44,Loamy,3.38,129.05,70.67,0.93,6,5939.21,464426.1,70.96,4.94,18.87,6.53,7.4,13.95,49.1,71.4,Moderate
V2,2026-07-03,148.67,9.29,Sandy,7.09,92.58,54.03,0.612,5,17240.6,650342.12,10.29,5.85,7.92,7.87,3.77,3.34,18.33,1.59,Safe
V2,2026-10-08,177.63,9.67,Clay,1.62,156.99,55.07,0.427,4,34984.17,526087.08,11.47,6.71,7.7,6.92,7.31,4.74,12.45,0.0,Safe
V4,2026-07-14,137.48,7.19,Sandy,6.44,121.47,61.34,0.781,1,29727.34,573123.23,42.61,7.95,67.37,6.26,4.65,1.89,29.78,50.66,Moderate
V2,2026-12-18,59.05,31.15,Clay,6.93,85.83,40.01,0.332,7,31590.69,661884.62,26.71,9.81,49.36,6.87,4.84,12.14,52.68,50.85,Moderate
V3,2026-07-14,138.18,24.17,Sandy,2.27,130.15,49.65,0.724,8,29343.24,659086.9,58.29,5.97,31.86,6.25,3.2,9.7,47.75,64.26,Moderate
V3,2026-06-04,66.38,29.66,Loamy,4.01,100.26,48.33,0.136,2,6297.33,511455.87,49.59,9.99,72.07,7.01,4.63,5.41,35.86,63.85,Moderate
V2,2026-04-03,146.5,28.45,Loamy,2.16,144.3,50.02,0.855,7,10278.34,462666.67,15.42,6.87,10.26,7.12,7.44,3.29,38.61,15.22,Safe
V5,2026-06-09,191.27,20.76,Sandy,5.95,145.43,72.24,0.503,6,3099.89,632543.82,21.38,4.72,78.52,6.68,3.13,1.56,16.49,29.69,Low
V4,2026-03-02,147.06,35.49,Loamy,4.75,158.32,51.19,0.673,5,12712.32,529924.06,37.16,8.24,51.22,6.14,5.03,3.33,52.03,52.74,Moderate
V3,2026-05-02,173.95,39.13,Sandy,5.45,120.15,47.66,0.299,4,6475.44,457612.6,22.99,8.89,18.76,7.89,3.16,7.35,49.35,33.87,Low
V5,2026-02-20,10.4,5.66,Loamy,2.38,116.4,60.17,0.709,2,18129.39,671327.6,65.46,7.14,55.93,7.55,4.85,4.46,42.82,71.98,Moderate
V2,2026-10-04,146.34,14.33,Clay,2.48,140.28,74.63,0.795,6,24668.08,459431.26,39.12,1.62,62.25,7.68,3.86,4.63,33.31,46.02,Low
V5,2026-01-05,167.62,37.1,Sandy,1.29,90.6,49.65,0.526,5,30984.17,407742.15,16.54,2.87,37.2,6.73,4.26,13.26,58.22,38.31,Low
V1,2026-04-02,17.71,22.4,Clay,3.25,123.75,43.14,0.656,2,26974.95,406083.99,43.9,4.14,69.62,7.52,7.39,8.21,53.95,64.34,Moderate
V3,2026-06-19,175.6,34.81,Clay,4.92,123.7,54.26,0.511,7,33034.74,586694.61,16.36,4.11,16.3,6.97,5.18,11.21,42.22,23.43,Safe
V2,2026-11-13,58.77,20.61,Sandy,7.01,87.16,69.91,0.905,6,4724.75,598502.52,19.03,8.41,25.91,6.4,4.37,1.5,28.59,19.02,Safe
V4,2026-01-22,136.41,22.58,Clay,5.67,113.44,62.03,0.548,9,3389.75,493312.51,26.77,1.2,12.01,6.25,5.95,6.11,40.9,24.35,Safe
V2,2026-11-22,162.07,12.14,Sandy,4.05,148.26,72.67,0.858,5,24162.82,496003.3,70.17,9.31,20.82,6.69,3.71,7.71,38.77,66.56,Moderate
V4,2026-01-01,135.91,16.62,Clay,7.67,148.49,78.38,0.821,9,12259.28,501848.17,74.72,3.92,22.9,6.28,4.3,3.61,29.71,60.43,Moderate
V2,2026-05-13,27.53,32.24,Sandy,6.03,87.94,71.71,0.469,9,11112.03,604047.56,67.84,4.41,73.82,8.0,5.73,2.68,25.33,68.16,Moderate
V5,2026-08-21,123.3,24.49,Sandy,7.51,87.26,64.15,0.307,1,13588.39,417440.14,33.39,6.81,10.86,6.1,4.19,13.18,30.35,32.65,Low
V5,2026-01-12,114.42,39.84,Loamy,4.69,101.02,59.73,0.465,5,11633.47,678734.91,29.07,3.38,37.06,6.88,6.4,14.15,38.7,39.11,Low
V5,2026-12-12,181.06,43.37,Sandy,2.81,149.98,41.6,0.844,9,19365.97,466756.31,48.44,10.73,44.93,6.9,5.46,2.1,31.41,50.58,Moderate
V1,2026-02-15,86.81,29.37,Sandy,1.37,90.31,79.37,0.305,7,17084.75,699901.96,60.53,1.94,72.4,6.6,6.86,5.89,23.18,61.14,Moderate
V4,2026-02-03,71.01,39.12,Clay,6.08,137.6,55.34,0.572,6,19397.71,451456.81,79.54,5.89,79.83,7.14,7.74,14.42,48.05,97.31,High
V5,2026-03-19,152.47,18.81,Sandy,1.85,88.09,46.09,0.825,6,24526.84,631463.94,19.21,10.34,61.5,6.3,3.58,2.16,36.57,35.8,Low
V1,2026-08-06,88.41,23.67,Loamy,3.12,129.85,66.67,0.418,7,15388.18,467023.76,13.45,7.77,77.81,7.57,4.67,10.01,13.38,28.53,Low
V4,2026-10-28,132.76,37.07,Clay,4.73,108.49,51.37,0.678,1,11041.85,424254.04,58.6,4.22,64.03,6.66,4.6,14.61,28.42,67.02,Moderate
V2,2026-03-14,132.83,22.38,Clay,4.95,143.11,63.43,0.321,4,8318.42,662480.0,68.26,5.63,77.24,7.18,3.76,14.7,54.25,91.88,High
V1,2026-10-09,178.73,31.48,Loamy,5.2,98.7,63.47,0.198,1,14183.17,657625.38,69.24,8.77,58.05,7.43,7.05,7.6,47.76,80.16,High
V3,2026-09-06,123.75,13.34,Clay,2.16,131.14,57.83,0.815,6,26737.81,521071.12,57.49,11.71,10.98,7.78,6.8,3.28,26.16,45.54,Low
V1,2026-02-16,105.41,31.99,Clay,3.66,98.85,73.44,0.189,4,27214.56,610718.84,76.78,10.82,35.14,7.67,5.42,3.83,56.91,82.6,High
V1,2026-05-01,36.39,43.77,Clay,5.32,137.09,50.6,0.344,1,24340.97,567119.78,45.77,4.77,53.49,7.22,5.69,13.45,13.83,46.25,Low
V4,2026-08-02,31.99,44.09,Clay,7.79,149.89,57.95,0.87,9,10488.9,655886.83,73.97,11.98,31.3,6.78,3.3,13.76,58.06,87.32,High
V2,2026-08-27,39.32,37.6,Loamy,6.09,90.14,61.51,0.412,4,21818.76,494516.79,77.75,1.04,25.5,7.01,5.78,9.51,22.29,61.55,Moderate
V3,2026-02-25,42.65,38.56,Loamy,7.46,149.33,66.54,0.976,6,21262.07,557101.72,69.3,1.3,48.3,7.54,6.96,11.73,10.45,57.73,Moderate
V5,2026-12-16,131.2,30.11,Clay,6.34,127.49,71.36,0.982,7,18496.52,545611.71,31.68,10.06,75.01,7.76,5.87,11.36,31.69,52.25,Moderate
V5,2026-04-17,150.79,31.31,Clay,5.14,90.17,55.79,0.341,8,20599.33,506171.75,23.74,3.19,7.62,6.21,4.33,10.27,27.95,18.92,Safe
V1,2026-11-15,110.7,11.01,Loamy,2.34,114.2,65.84,0.137,9,18737.3,667436.52,48.37,1.67,62.69,6.77,6.34,12.58,36.95,59.24,Moderate
V4,2026-02-17,167.51,24.97,Loamy,5.67,92.87,46.02,0.735,9,21094.6,449763.38,41.71,3.61,59.2,7.55,4.81,10.6,49.84,59.44,Moderate
V4,2026-03-02,198.34,25.28,Loamy,5.36,136.03,77.31,0.506,8,25896.19,444852.59,71.44,5.69,77.3,6.86,5.72,8.48,52.12,88.93,High
V5,2026-12-03,165.8,48.13,Clay,5.22,140.71,55.32,0.191,3,6508.1,573072.86,17.0,9.04,74.8,6.66,5.44,4.32,30.06,35.14,Low
V3,2026-01-26,142.03,24.4,Clay,4.43,88.46,69.18,0.737,2,26988.02,597248.27,28.04,7.87,62.17,6.82,4.91,11.41,31.49,44.31,Low
V2,2026-10-19,111.17,29.72,Sandy,4.7,120.49,40.81,0.128,5,7348.36,458385.78,62.63,3.61,44.03,7.21,6.59,7.63,17.41,53.46,Moderate
V3,2026-09-14,95.28,29.0,Loamy,3.34,145.17,48.21,0.883,1,5132.1,517215.23,16.65,6.54,20.32,8.0,7.42,5.13,12.38,8.02,Safe
V2,2026-01-08,26.03,33.65,Clay,4.64,154.89,59.48,0.225,3,34234.55,683969.15,32.45,11.19,45.89,6.99,3.03,12.23,42.06,50.76,Moderate
V5,2026-04-23,85.88,38.67,Loamy,2.38,121.08,75.13,0.215,1,33623.74,473985.23,37.1,9.97,62.4,6.42,7.67,10.75,13.22,42.94,Low
V2,2026-12-21,182.93,15.13,Clay,6.64,156.02,61.09,0.258,3,4933.97,600508.21,53.58,4.56,72.18,6.33,5.56,14.12,46.69,73.78,Moderate
V4,2026-09-10,163.52,28.79,Loamy,2.3,122.86,77.19,0.964,4,17184.11,622044.82,21.07,11.8,64.23,6.08,6.5,3.32,36.95,39.0,Low
V1,2026-06-29,51.05,42.17,Clay,1.59,111.54,59.35,0.724,7,8959.84,534438.61,70.24,8.79,19.65,7.12,7.28,10.09,19.93,57.51,Moderate
V1,2026-07-26,98.66,25.84,Sandy,4.05,147.86,59.62,0.821,5,18531.04,681257.8,41.33,1.69,49.98,7.09,5.34,4.42,36.98,45.08,Low
V5,2026-10-30,165.18,17.53,Sandy,5.61,119.44,44.79,0.458,5,29565.67,620997.02,74.19,1.39,29.91,6.41,7.17,13.65,19.15,61.05,Moderate
V4,2026-05-07,22.8,34.46,Loamy,4.06,117.75,72.11,0.403,1,33419.58,537377.37,42.75,2.85,5.69,7.39,3.89,2.39,31.94,29.98,Low
V3,2026-02-25,83.6,42.07,Clay,2.94,119.22,49.88,0.311,8,23296.08,570800.56,29.25,9.01,20.02,7.48,3.8,10.19,49.98,41.06,Low
V4,2026-08-02,171.85,7.84,Clay,4.91,147.74,75.98,0.533,4,14324.98,607784.03,19.93,3.02,13.49,6.52,6.29,12.08,33.1,20.59,Safe
V1,2026-01-14,86.74,39.96,Loamy,3.43,146.56,76.43,0.597,5,22306.42,577657.05,10.26,6.63,68.2,6.69,7.35,5.97,17.43,20.89,Safe
V1,2026-01-28,24.75,41.97,Clay,7.53,112.28,77.73,0.669,2,12984.04,663609.28,47.25,2.03,24.39,7.98,7.46,14.36,46.19,51.76,Moderate
V4,2026-03-19,113.08,25.77,Loamy,7.46,106.66,60.81,0.331,1,32114.36,507066.6,17.5,11.13,26.35,6.75,6.22,12.91,19.34,21.87,Safe
V4,2026-08-04,173.73,49.25,Clay,4.52,119.35,67.08,0.954,9,30852.81,489965.72,37.42,4.78,77.0,7.52,5.63,5.12,46.93,57.35,Moderate
V1,2026-12-31,122.15,40.4,Loamy,3.3,125.82,71.14,0.253,2,20863.42,464151.67,51.25,10.99,33.43,6.91,4.66,1.11,33.97,50.18,Moderate
V3,2026-06-03,52.99,39.81,Clay,6.16,99.07,45.24,0.969,6,13393.57,411334.89,29.3,11.39,5.72,7.59,7.9,5.15,32.69,25.66,Low
V5,2026-01-14,83.01,38.65,Loamy,1.26,143.52,64.04,0.113,1,12388.47,412904.19,22.27,1.07,26.29,7.54,4.6,4.94,52.57,30.34,Low
V5,2026-07-06,95.52,11.78,Clay,4.32,118.92,41.37,0.533,1,4069.38,661016.56,64.23,6.11,13.95,7.34,6.72,13.46,45.43,63.56,Moderate
V4,2026-11-08,120.06,14.78,Sandy,3.35,106.72,59.9,0.4,9,29106.27,603517.94,76.28,1.27,12.71,7.71,5.66,14.54,11.65,54.78,Moderate
V5,2026-01-07,154.28,25.88,Clay,7.44,88.55,46.19,0.504,4,17412.26,598159.72,17.03,11.0,10.81,7.88,6.04,1.99,24.81,12.4,Safe
V1,2026-01-03,28.79,16.88,Loamy,1.08,99.11,47.32,0.614,9,13404.25,584392.85,20.89,6.7,49.49,7.16,4.97,7.6,53.55,41.98,Low
V1,2026-04-21,179.03,23.69,Sandy,4.87,155.94,54.6,0.492,5,18075.53,654765.74,77.2,1.82,19.2,6.47,7.82,8.68,10.92,53.2,Moderate
V4,2026-08-26,12.34,44.98,Clay,6.18,104.41,57.3,0.473,7,29199.62,544080.08,12.64,2.21,32.09,6.8,5.86,2.3,37.26,16.2,Safe
V4,2026-12-29,80.31,42.09,Sandy,4.4,93.51,64.93,0.759,1,6987.65,661123.25,78.43,5.22,69.65,7.52,7.69,6.28,46.39,87.04,High
V4,2026-08-27,15.21,33.35,Clay,1.6,116.85,42.98,0.717,6,30444.99,507833.51,10.33,11.34,36.83,7.3,3.04,5.44,41.09,26.17,Low
V3,2026-10-01,84.67,43.62,Sandy,7.81,104.57,60.15,0.85,8,31720.28,678012.25,71.16,8.62,73.68,6.36,5.86,8.5,48.03,87.47,High
V5,2026-10-21,109.9,40.27,Loamy,4.63,82.81,47.31,0.325,1,33294.65,609597.09,31.51,10.54,42.35,6.1,6.59,10.26,46.28,48.16,Low
V4,2026-08-15,107.22,24.3,Clay,5.3,105.85,62.96,0.649,9,15719.62,477153.14,75.7,5.03,34.91,7.37,6.73,10.85,44.6,76.31,High
V2,2026-01-15,41.47,14.05,Clay,2.66,123.53,65.5,0.627,3,9948.49,569225.48,32.19,1.48,61.28,6.5,7.52,2.91,51.08,46.32,Low
V2,2026-07-11,132.69,28.14,Loamy,4.38,124.14,62.27,0.433,1,14956.51,559909.17,55.8,11.72,10.49,7.0,3.02,12.38,42.28,58.43,Moderate
V1,2026-04-29,18.51,38.13,Sandy,4.0,108.52,69.53,0.537,1,13653.19,441369.65,15.6,1.19,11.71,7.49,3.0,10.5,30.12,14.19,Safe
V5,2026-01-28,154.76,24.64,Loamy,1.52,115.78,53.42,0.382,6,8636.93,577372.87,26.96,11.42,53.9,7.13,5.36,13.45,33.6,45.22,Low
V4,2026-07-21,189.86,35.0,Loamy,1.74,157.24,70.6,0.228,6,22432.53,494435.69,64.16,5.06,41.52,6.17,3.15,7.29,45.84,68.89,Moderate
V2,2026-02-08,74.56,9.24,Sandy,6.86,110.19,57.31,0.292,1,18251.97,415704.63,47.01,1.11,64.28,6.37,7.87,13.51,53.82,66.3,Moderate
V5,2026-09-30,108.28,38.66,Loamy,2.68,100.66,59.37,0.195,3,30702.43,684596.85,74.96,8.58,73.72,6.44,4.11,13.12,23.61,82.44,High
V1,2026-08-19,81.99,41.57,Clay,2.36,99.48,65.92,0.715,7,4027.51,592447.11,40.01,11.79,34.13,6.52,5.36,7.14,27.1,42.49,Low
V3,2026-03-27,11.27,36.81,Clay,4.53,116.62,40.73,0.695,3,23603.77,663075.68,70.89,11.62,49.73,7.13,3.31,6.34,56.54,85.1,High
V5,2026-05-06,83.32,48.53,Clay,6.38,140.76,66.16,0.956,3,27414.36,602816.8,41.43,2.77,42.55,7.01,5.61,14.06,38.93,50.34,Moderate
V5,2026-10-27,160.43,42.2,Loamy,1.43,96.48,64.74,0.757,3,27303.57,507095.11,78.55,2.99,78.62,6.41,4.9,11.01,18.95,79.55,High
V3,2026-01-25,123.24,45.64,Clay,5.04,136.74,52.39,0.147,7,31354.37,553806.42,77.19,7.22,67.33,6.14,3.22,14.0,43.18,91.3,High
V5,2026-05-25,29.24,47.01,Clay,1.83,81.69,43.43,0.896,4,26329.08,602724.03,33.04,8.01,73.38,6.34,4.68,12.16,59.54,65.38,Moderate
V1,2026-01-13,170.96,41.06,Clay,1.26,113.51,43.64,0.876,4,32689.92,688075.7,72.01,9.13,24.08,7.97,4.96,9.53,51.17,75.42,High
V1,2026-07-31,110.91,35.34,Clay,1.37,142.07,76.93,0.499,3,13645.01,476100.84,69.33,2.99,62.94,6.94,7.95,2.62,47.29,74.56,Moderate
V3,2026-01-25,169.93,5.26,Clay,6.84,107.1,67.57,0.627,9,19102.7,662493.12,24.75,11.55,24.91,7.73,4.04,5.08,20.4,23.62,Safe
V4,2026-03-09,120.24,25.96,Clay,1.83,125.1,45.08,0.978,2,3450.55,677223.34,53.7,8.03,20.66,7.7,5.72,14.56,53.81,63.56,Moderate
V2,2026-03-08,116.34,30.7,Loamy,1.32,96.4,54.27,0.579,4,3222.64,601124.65,15.09,10.32,75.82,7.02,7.94,5.47,36.29,37.61,Low
V4,2026-08-21,30.0,18.68,Clay,4.07,139.36,63.7,0.915,8,10684.05,679379.99,68.57,6.94,6.45,7.41,6.96,2.31,54.46,62.32,Moderate
V5,2026-04-19,41.8,19.31,Clay,6.91,84.18,73.42,0.175,6,6225.83,519363.58,22.22,5.56,77.4,6.39,7.97,10.91,26.49,39.49,Low
V2,2026-05-26,194.68,48.25,Sandy,2.84,148.2,41.75,0.272,7,11326.76,685904.85,14.96,11.75,16.19,7.38,7.84,11.28,13.1,12.69,Safe
V3,2026-04-21,53.41,45.13,Loamy,3.95,95.86,49.47,0.497,7,8665.39,610834.86,38.02,7.4,66.46,6.54,5.45,5.0,33.8,50.03,Moderate
V3,2026-08-16,195.72,43.21,Loamy,1.28,149.95,75.59,0.626,2,3912.64,412601.73,50.38,10.54,25.69,7.66,6.48,5.17,23.49,43.89,Low
V2,2026-04-21,111.06,23.27,Loamy,4.14,108.2,40.37,0.835,4,32097.73,672061.85,69.84,11.49,31.3,6.17,3.55,7.56,45.76,74.13,Moderate
V1,2026-02-03,35.8,5.62,Loamy,5.04,137.81,48.06,0.989,6,3263.14,545341.84,78.2,8.43,21.26,7.55,5.21,1.31,57.86,76.85,High
V2,2026-04-21,28.87,8.61,Clay,5.0,105.54,78.36,0.45,3,26554.63,538098.1,40.76,7.04,48.91,6.2,7.05,12.05,44.55,55.38,Moderate
V5,2026-09-21,49.68,19.05,Clay,3.33,152.47,64.54,0.143,9,7868.73,569939.98,14.23,1.04,31.11,7.76,5.53,5.44,54.35,26.43,Low
V1,2026-08-24,185.87,5.71,Sandy,3.21,90.13,50.47,0.821,4,32191.35,444815.36,62.44,1.44,54.3,6.61,6.51,12.95,32.65,65.6,Moderate
V3,2026-03-24,88.69,5.77,Sandy,1.75,94.28,42.68,0.644,2,31569.47,540749.81,49.56,3.21,6.17,7.31,6.73,12.24,48.58,48.65,Low
V2,2026-02-11,85.13,46.25,Loamy,3.57,119.44,41.13,0.279,6,23924.84,649338.17,41.35,3.05,9.83,6.98,4.27,10.26,52.15,44.5,Low
V4,2026-04-11,69.51,36.78,Sandy,1.7,86.56,49.79,0.545,1,24511.49,404644.74,31.65,3.8,12.47,6.73,7.38,5.55,45.54,31.27,Low
V4,2026-01-06,37.94,18.9,Sandy,6.37,95.68,75.26,0.768,6,3170.85,481875.15,45.17,4.35,36.42,7.29,5.3,8.23,35.39,47.15,Low
V5,2026-06-29,102.69,10.97,Loamy,7.76,155.5,56.64,0.793,1,34515.89,400736.38,33.71,4.96,66.11,7.9,4.05,7.23,41.29,50.37,Moderate
V4,2026-10-09,34.71,28.02,Loamy,7.79,158.12,68.81,0.55,8,31090.64,524713.39,62.99,5.63,71.61,6.08,7.33,5.74,45.03,75.05,High
V2,2026-11-16,168.74,5.24,Sandy,7.06,110.1,76.73,0.375,5,31643.4,618494.65,48.07,2.09,23.36,7.84,5.09,12.87,22.65,40.94,Low
V2,2026-08-14,80.38,47.23,Clay,5.21,153.86,56.32,0.976,6,24095.83,639631.55,71.38,1.47,48.08,7.22,6.75,7.77,50.48,75.65,High
V4,2026-11-11,81.21,23.67,Sandy,5.91,123.59,47.65,0.697,2,14033.18,683556.93,48.05,8.41,62.63,7.61,5.74,12.66,57.52,73.0,Moderate
V2,2026-12-31,100.06,23.11,Sandy,3.0,101.58,60.68,0.467,2,31596.76,582551.38,26.68,6.91,26.66,6.77,4.91,2.47,33.26,26.88,Low
V5,2026-08-17,94.38,22.58,Clay,5.42,136.19,76.32,0.352,9,12328.54,476388.06,69.58,5.89,35.68,6.94,7.05,2.97,45.05,67.54,Moderate
V1,2026-10-16,199.02,8.12,Clay,4.19,132.71,72.17,0.758,3,21006.77,677244.38,49.01,7.98,44.3,7.74,5.92,14.68,46.85,64.0,Moderate
V5,2026-05-30,113.62,33.72,Loamy,4.37,159.13,42.63,0.318,6,6191.39,632594.73,24.48,10.1,15.12,6.83,4.95,9.23,43.11,32.35,Low
V5,2026-10-04,26.76,37.99,Loamy,6.3,101.2,67.7,0.255,5,32502.58,572328.54,53.65,5.7,6.95,7.07,3.55,8.14,37.36,46.82,Low
V2,2026-07-17,125.31,35.43,Sandy,2.97,133.76,62.88,0.577,4,7504.65,608692.06,35.04,8.05,16.46,6.04,7.48,8.32,54.08,43.46,Low
V1,2026-03-11,38.8,11.23,Clay,3.23,84.16,76.3,0.361,2,10196.7,677294.91,69.11,11.49,52.01,6.32,3.18,4.01,32.45,71.7,Moderate
V2,2026-04-22,15.88,31.05,Loamy,7.47,89.09,44.9,0.666,8,20860.29,613718.21,41.73,10.24,10.52,7.28,7.32,11.06,13.06,30.8,Low
V3,2026-01-04,194.44,30.63,Sandy,1.39,80.31,61.36,0.206,7,27450.98,510512.35,60.85,5.69,19.23,7.43,4.8,2.19,52.23,59.08,Moderate
V2,2026-12-16,156.97,44.08,Clay,4.4,159.96,75.18,0.689,2,22819.24,613908.46,16.69,8.09,30.34,7.17,6.2,9.03,43.7,29.54,Low
V2,2026-11-27,196.22,22.06,Sandy,7.39,144.18,56.4,0.355,6,10428.29,412083.45,37.72,2.95,10.84,6.29,7.61,8.99,52.46,40.25,Low
